SMILES,SPLIT
COc1ccccc1NC(=O)CNc1ccc(F)cc1F,train
C#Cc1cccc(NC(=O)CN(C)C(=O)CCOC(C)C)c1,train
CCCC(=O)N1CCCC(C(=O)N(CC)c2ccncc2)C1,train
Cc1ccc(C)c(OC2CCN(C(=O)C3CCC(=O)NC3)CC2)c1,train
COc1ccc(-c2ccc(C(=O)NCc3cc(=O)[nH]cn3)o2)cc1,train
Cc1ccccc1OCC1CN(C(=O)c2ccc(F)cc2)CCO1,train
O=S(=O)(NCCc1cc(Cl)cc(Cl)c1)c1cn[nH]c1,train
CCC(C(=O)OC)n1nc(CO)cc1-c1ccc(C)cc1,train
Cc1ncc(S(C)(=O)=O)c(NC2CCN(S(C)(=O)=O)CC2)n1,train
CN(C(=O)CCNC(=O)CC1C=CCC1)c1ccccc1,train
CCc1ccc(CN(C)C(=O)c2cc(C)oc2C)cc1,train
CN(C)c1ccc(C(=O)Nc2cnn(Cc3ccncc3)c2)cc1,train
CCOCCNS(=O)(=O)c1ccc(Br)cc1F,train
Cc1oc2ncn(CC(C)C)c(=O)c2c1C(=O)NC1CCCCCC1,train
CN(C)C(=O)C1CCCN1C(=O)CSc1ccccc1Cl,train
CCS(=O)(=O)N1CCc2sccc2C1c1ccccc1,train
COc1cc2nc(C3CC3)n(CCCC#N)c2cc1OC,train
Cc1cccc(NC(=O)NCc2ccc(OCC(F)(F)F)nc2)c1,train
CCC(Oc1ccccc1)C(=O)NCc1nncn1C,train
COc1cc(F)c(S(=O)(=O)N(C)CC(N)=O)cc1OC,train
CSc1nsc(SC)c1NC(=O)OCC(F)(F)F,train
CCNC(=O)c1ccc(CNC(=O)Nc2ccc(SC)cc2)cc1,train
N#Cc1ccsc1NCc1c(F)cccc1F,train
CCOC(=O)c1cn(CC(=O)N2CCCCC2C)nc1C(F)(F)F,train
O=C(Cc1ccc(F)c(F)c1)Nc1ccccc1-n1cnnn1,train
CN(C)c1nccc(C2CCCN(C(=O)CO)C2)n1,train
NC(=O)C1Cc2ccccc2N1C(=O)C1COc2ccc(F)cc2C1,train
Cc1noc(CN2CCN(C(=O)Cc3ccccc3F)CC2)n1,train
Cc1ccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)s1,train
Cc1cc(C)n(Cc2cccc(F)c2)c1C(=O)NCc1cccnc1,train
COCCCNC(=O)C1CCn2c(nc3ccccc32)C1,train
CCCc1nnc(NC(=O)C(C)(C)NC(=O)OC(C)(C)C)s1,train
COc1ccc(Cn2c(Cc3nc(C)cs3)n[nH]c2=O)cc1,train
C=CCNC(=O)CCc1c(C)nc2ncnn2c1C,train
Cn1cc(C(=O)C2CCC3(O)NC(=O)NC3(O)C2)c2ccccc21,train
Cc1cc(NC(=O)NCc2cccc(NC(=O)C3CC3)c2)no1,train
CCS(=O)(=O)N1CCN(c2cc(N3CCOCC3)cnn2)CC1,train
O=C(c1ccc2cccnc2n1)N1CCC(O)(CO)CC1,train
CCOC(=O)CCC(C)NC(=O)c1cc2c(s1)CCOC2,train
Cc1cc2c(c(C)c1Br)NC(=O)CCO2,train
CCn1nc(C)c(-c2nc3c([nH]2)CC(C)(C)CNC3=O)c1C,train
COc1cc(C(=O)NCc2ccccc2C)nc2c(C)cc(F)cc12,train
Cc1noc(C)c1S(=O)(=O)N(C1CCC(C)CC1)C1CC1,train
O=C(NCc1ccccc1)c1nc2ccc(O)cc2s1,train
CCNC(=O)c1cccc(NC(=O)CS(=O)(=O)c2ccccc2)c1,train
CN(CC(O)C(F)(F)F)C(=O)NC1CCOC2(CCCCC2)C1,train
COC(=O)c1cccc(CC(=O)Nc2ccc3c(c2)COC3)c1,train
Cc1ccc(C(C)(O)CNC(=O)NCC2CCOC2C(C)(C)C)o1,train
CCN(CC(=O)NC(C)C)C(=O)c1ccc(C(C)C)cc1,train
CC(C)c1ncc(CNC(CC(F)(F)F)c2ccc(F)cc2)s1,train
C=CC(C)NC(=O)NCc1cnc(OCC(C)C)c(Cl)c1,train
Cc1cc(C)n2c(CN3CCCC3CC(=O)c3ccccc3)cnc2n1,train
CC(=O)c1cc(C#N)c(NCc2ccccc2)nc1C,train
CCCCn1nnnc1CN(C)S(=O)(=O)c1ccc(F)cc1,train
CCC(C)N(Cc1ccccc1)C(=O)c1ccc(CNC(C)=O)cc1,train
CCOc1ccc(NC(=O)c2cccnc2OC)c(C)c1,train
C#CCN1CCN(C(=O)NCC2(N3CCOCC3)CCCCC2)CC1,train
O=C(Nc1ccc(Cl)cc1Cl)Nn1cncn1,train
Cc1ccccc1NC(=O)NCc1c(C)nn(-c2ccccc2)c1C,train
CC1NCCc2c1sc1nc(-c3ccccc3)nn21,train
Cc1n[nH]c(C)c1NC(=O)CSc1ncnc2ccccc12,train
O=C(c1cn(-c2ccccc2Br)nn1)N1CCCC1,train
NC(=O)COc1cccc(NC(=O)c2ccc(OC(F)F)cc2)c1,train
Cn1cc(C#N)cc1C(=O)Nc1cc(Br)c(=O)n(C)c1,train
Cc1noc(C)c1CC(=O)NCc1ccc(Cl)cc1,train
COc1c(C(=O)NC2CCCC2)nnn1Cc1ccccc1Cl,train
COc1ccc(S(=O)(=O)NC(C)(C)CC(C)(C)C)cc1OC,train
COCC(O)CN(C)C(=O)c1ccc2c(c1)CCO2,train
CCC(NC(=O)Nc1cccc(C(N)=O)c1)C(C)C,train
CNC(=O)c1cccc(CCNC(=O)c2cc(SC)ccc2C)c1,train
CC(=O)c1c(O)c(C(C)=O)c(O)c(C(C)=O)c1O,train
O=C(CC1(O)C(=O)Nc2ccc(F)cc21)c1cccnc1,train
NC(=O)c1cc(Cl)ccc1NC(=O)C1CC=CC1,train
CC(=O)c1cc(Br)ccc1OCc1cnc(C)s1,train
Cc1nc(C)c(C(=O)N2CCCC2c2nc3ccccc3[nH]2)s1,train
O=C(NCc1nncn1C1CC1)Nc1ccc(N2CCCCC2)cn1,train
CC(CCN1CCOCC1)NC(=O)Cc1noc2ccccc12,train
COC(=O)c1c[nH]nc1S(=O)(=O)N1CCc2ccccc2C1,train
CCN1CC2C3=C(CCC2S1(=O)=O)CN(C(=O)C1CC1)C3,train
CCCn1ncc(-c2ccc(OC)c(C)c2)c(C#N)c1=O,train
COc1cc(C#N)ccc1OCC(=O)c1cc(C)ccc1C,train
Cc1noc(C)c1CNC(=O)NCc1nc2ccccc2[nH]1,train
CN(C)C(=O)c1cnn(CC2CCN(c3ncccn3)CC2)c1,train
CCC(C)N1C(=O)c2ccccc2NC1c1ccc(OC)cc1,train
CCCNC(=O)c1cccc(NC(=O)N(C)CCC)c1,train
CC1CCCC(C)N1C(=O)N1CCn2c(nn(C)c2=O)C1,train
CCC(O)c1cnc2c(Br)cc(C)cn12,train
Cc1csc(NC(=O)COC2CCCCC2)n1,train
NS(=O)(=O)c1cccc(S(=O)(=O)NC2CC2)c1,train
NC(=O)c1cc(N)n(-c2ccc(F)c(Cl)c2)n1,train
CCC(C)(NC(=O)c1ccc2c(c1)nc(C)n2C)C(=O)OC,train
CCN(Cc1cccc(C)c1)C(=O)Nc1ccc(C(=O)NC)cc1,train
O=C1c2ccccc2NC(c2ccco2)N1CC1CCCO1,train
Cc1ccccc1NC(=O)c1c[nH]c2cc(C(F)(F)F)ccc2c1=O,train
CNC(=O)C1(C)CN(S(=O)(=O)N(C)C)CCO1,train
Cc1noc(-c2ccc(C(=O)N(C)c3cccc(C#N)c3)cc2)n1,train
CCc1nnc2n1CCN(CC(=O)Nc1ccnn1C(C)C)C2,train
CCc1ncc2c(n1)CN(C(=O)CCc1n[nH]c(C)n1)C2,train
Cc1ccc(CNC(=O)c2nc(C)n(-c3ccc(Cl)cc3)n2)s1,train
CC(C)Oc1ccc(F)cc1NC(=O)c1ccc(-n2ccnn2)cc1,train
COCC(NC(=O)Cn1cc(-c2ccccc2)nn1)C(N)=O,train
Cc1cccc(C(C)C)c1NC(=O)CN1CCn2c(nn(C)c2=O)C1,train
CCc1ccccc1NC(=O)c1cc2c(c(S(N)(=O)=O)c1)CCC2,train
O=C1CCCc2c1cnc1nc(N3CCOCC3)[nH]c(=O)c21,train
NC(=O)CC1CCN(C(=O)c2ccc(-c3ccc(F)cc3)s2)CC1,train
O=C(Nc1nc[nH]n1)C1CCN(c2nc3ccccc3s2)CC1,train
O=C(NCC1CC=CCC1)Nc1cccc(Cn2cncn2)c1,train
COc1ccc(NC(=O)CCC(=O)c2cccc(N)c2)cc1,train
CC(=O)NC1(c2ccccc2)CCN(c2nc(C)cc(C)n2)CC1,train
O=C(CCSc1ccccn1)N1CCOCC1,train
CCOC(=O)CCC(C)NC(=O)c1ccc(C#N)cc1C,train
Cc1cc(C(C)(C)C)ccc1S(=O)(=O)n1ccnc1,train
Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)NCc1ccc(Cl)cc1,train
COc1cccc(CN2CCN(C(=O)c3ccc(C)s3)CC2)n1,train
CCC(CC)NC(=O)C(C)NC1=NS(=O)(=O)c2ccccc21,train
CCOc1ccc(C(=O)Nc2cccc(-c3cn[nH]c3)c2)cn1,train
CCOC1CC(N(C)C(=O)Nc2c(C)noc2CC)C1(CC)CC,train
COc1cc(S(=O)(=O)Nc2ccccc2C)ccc1NC(C)=O,train
C=CCOc1ccccc1NC(=O)c1ccccc1,train
CC(C)COc1cccc(C(=O)NC(C(N)=O)C(C)(C)C)c1,train
Cc1nc(C(NC(=O)c2ccc(C)c(C)c2)c2ccccc2F)no1,train
CCc1ccc(NC(=O)Cn2ccc3ccc(OC)cc3c2=O)cc1,train
COc1cccc(NCCCc2ccc(OC)c(O)c2)c1,train
CC(C)c1nnc(SCC(=O)NC2CCCCC2C)o1,train
CC(C)(C)CC(=O)N1CCN(Cc2nc3ccccc3c(=O)[nH]2)CC1,train
Cc1noc(C(C)OC(=O)c2cnc(-c3ccccc3)s2)n1,train
NC(=O)c1cccc(CN2CCc3ccc(N)cc32)c1,train
CN(C)C(=O)CNC(=O)C1(c2ccccc2)CCC1,train
O=C(Nc1cccc(C(=O)N2CCCC(O)C2)c1)C1CCCO1,train
O=C(CCC(=O)Nc1nccs1)Nc1ccc2oc(=O)[nH]c2c1,train
O=C1Nc2ccccc2C12CCCN(c1nnnn1-c1ccccc1)C2,train
CCc1cccc(CC)c1NC(=O)c1cccc(-n2cnnn2)c1,train
NC(=O)c1n[nH]c2ccc(NC(=O)c3ccc(-c4ncon4)cc3)cc12,train
O=C(NCCC(=O)N1CCCCC1)c1ccccn1,train
CCOC(=O)c1ncn2c(N)c(C(=O)NC)nnc12,train
O=C(Cc1cccs1)NCCc1ccc(O)cc1,train
COCCN1CCN(S(=O)(=O)c2ccn(C)c2)CC1,train
Cc1cc(NC(=O)C(Cc2ccccc2)NC(=O)C(C)C)no1,train
O=C(NCc1ccsc1-n1cccc1)NCC1CC1,train
Cc1cccnc1OCC1CCN(C(=O)OC(C)(C)C)C1,train
COC(=O)C1CCCN(Cc2sc(N(C)C)nc2C)C1,train
O=C(CSc1nnc(CO)n1C1CC1)N1CCc2ccccc21,train
CCOC(=O)CCNc1nc2cc(Cl)ccc2[nH]1,train
O=C(Nc1cccc(Cl)c1F)NC1CCCN(C(=O)C2CC2)C1,train
CNC(=O)c1ccccc1NC(=O)c1cnc2n(c1=O)CCS2,train
CC(=O)c1csc(NC(=O)CCc2c[nH]c3ccccc23)n1,train
Cn1ccnc1SCc1ccc(C(=O)Nc2cc(F)cc(F)c2)o1,train
COCCNC(=O)C1CC(=O)N(C)C1c1cccs1,train
O=C(COc1ccc2c(c1)OCO2)N(Cc1ccccc1)C1CC1,train
Cc1ccn2ncc(C(=O)Nc3ccc4[nH]c(=O)[nH]c4c3)c2c1,train
CC(C)NC(=O)NCC1CCN(C(=O)Oc2ccccc2)CC1,train
CC1CN(C(=O)NCC2(c3ccccc3)CCOCC2)CC(C)O1,train
CCOC(=O)c1cnc(Sc2nnc3n2CCCCC3)nc1C,train
COc1ccc(C(NC(=O)c2ccoc2)C2CCOCC2)cc1,train
Cc1ccc(F)cc1NC(=O)CNC(=O)C1CCCCC1,train
CCOc1ccccc1CN(C(=O)c1ncccc1C)C1CC1,train
CC(C)CNC(=O)CCC(=O)c1ccc2c(c1)OCCCO2,train
O=C(CNC(=O)c1cc2cn[nH]c2cn1)NCc1ccc(F)cc1,train
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,train
CCCCC(C)NS(=O)(=O)c1ccc(Cl)c(N)c1,train
CC(NC(=O)NCc1ccco1)c1ccc(Cl)cc1,train
CC(C)CN(C(=O)c1cc(COc2ccccc2F)[nH]n1)C1CC1,train
COCC(=O)N1CCN(C(=O)NC(C)CCC2CCCC2)CC1,train
COCCN1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,train
CCCCCOc1cc(C(=O)NC(C)C)ccc1N,train
Cn1c(N2CCC(C(=O)NCCCO)CC2)nc2ccccc21,train
N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(-c3cnco3)cc2)cc1,train
CCc1onc(C)c1NC(=O)Cc1noc2ccccc12,train
O=C(c1nc(-c2ccncc2)no1)N1CCCCC1CCO,train
CCc1c(C)nc(SCc2ccc(C(=O)OC)o2)[nH]c1=O,train
CC(=O)Nc1cc(C(=O)NC2CCCC2)nn1-c1ccccc1,train
COC(=O)Cn1cc(NC(=O)c2cccc(O)c2)cn1,train
CC1(C)CN(c2nc(Cc3ccc(F)cc3)no2)CCO1,train
CN(C)c1cccc(F)c1C(=O)Nc1cccc(F)c1,train
CC(C)CNC(=O)c1cncc(C(=O)NCC(C)C)c1,train
Cc1nnc(SCCCc2cnn(C)c2)n1Cc1ccccc1,train
Cc1nnc(SCc2cc(Cl)cc3c2OCOC3)n(N)c1=O,train
Cc1occc1-c1nnc2sc(-c3ccccc3F)nn12,train
CN(C(=O)CCCc1c[nH]c2ccccc12)c1ccccc1,train
COCCOC(=O)C1C(=O)c2ccccc2S(=O)(=O)N1C,train
CS(=O)(=O)N1CCCC1C(=O)NCc1ccccc1Cl,train
O=C(NCCc1ccc(F)cc1)c1cccc2[nH]ccc12,train
COc1ccc(N2CCCC(C(=O)NCCc3ccccc3)C2)nn1,train
CC(NC(=O)NCCCn1cccn1)c1cc2cc(Cl)ccc2o1,train
CCn1cnnc1CNC(=O)C(NC(=O)c1cccs1)C(C)C,train
Cc1ccc(N2CCCN(C(=O)c3cccs3)CC2)nn1,train
CC(OCC1CCCO1)C(=O)Nc1cccc(C(F)(F)F)n1,train
N#CC(NC1CC1)c1ccc(Br)cc1,train
O=C(Nc1ccccc1O)C1CC(=O)N(Cc2ccco2)C1,train
CC(C)CN(C1CC1)S(=O)(=O)c1ccc2c(c1)CCC(=O)N2,train
NC(=O)c1ccc(Cn2c(=O)oc3cc(Br)ccc32)cc1,train
O=C(Cc1cccc(F)c1F)Nc1cccc(Cn2cnnc2)c1,train
N#Cc1c2c(cn(-c3ccc(F)c(Cl)c3)c1=O)CCCC2,train
COc1ccccc1NC(=O)Nc1ccc(-n2ccnc2C)nc1,train
Cc1cc(C)c(-c2cc(C(=O)Nc3cccnc3)[nH]n2)c(O)c1,train
CC(C)n1cc(C(=O)N2CCC(C)(O)C(C)(C)C2)cn1,train
COc1ccc(S(=O)(=O)Nc2ccc(NC(C)=O)cc2)cc1F,train
NC(=O)C1CCN(S(=O)(=O)c2cc(F)ccc2F)CC1,train
CC(C)NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)cc2)n1,train
COCC(=O)Cc1ccc(S(=O)(=O)C(F)F)cc1,train
CC(=O)NCCNC(=O)CCc1ncc(-c2ccc(Cl)cc2)o1,train
Cc1cccc(-c2noc(-c3ccccc3C(=O)N3CCOCC3)n2)c1,train
Cc1ccc(F)c(C(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,train
CCC1CCC(NC(=O)c2ccc(C)nc2C)CC1,train
Cc1cnn(C2CN(C(C)c3cccc(F)c3)C2)c1,train
CCC(CC)C(NC(=O)NCc1ncn(C)n1)c1cccs1,train
Cc1ccc(C)n1NC(=O)c1ccc(-n2cccc2)cc1,train
CCCCNC(=O)NC1CCCN(C(=O)OC(C)(C)C)C1,train
CNS(=O)(=O)Cc1ccccc1CNc1nnc(C)c(C)c1C#N,train
COCC(=O)Nc1cccc(-c2cc3cc(F)ccc3[nH]2)c1,train
COc1ccccc1NC(=O)c1cnn2ncccc12,train
CN(C)c1ncncc1NC(=O)NCc1cc(F)ccc1F,train
O=C(Cn1ccnc1)Nc1ccc(Cl)cc1C(F)(F)F,train
CCNC(=O)N(Cc1cccnc1)Cc1ccco1,train
Cc1cc(Cl)ccc1OCc1ccc(CO)o1,train
O=C(c1cscn1)N1CCCCc2ccccc21,train
Nc1cccc(-c2nc(CCNc3ccc(Cl)cc3)n[nH]2)c1,train
Cc1cccc(CN2CCc3nnc(Cn4cccc4)n3CC2)n1,train
CCC(C)(O)CNC(=O)c1cccc(Cl)c1Cl,train
O=C(NCc1ccccc1)Nc1ccc(-n2cccn2)c(Cl)c1,train
NC(=O)C1CCCCN1c1ncc(Br)cc1N,train
Cc1ccc(NC(=O)NCC2(C3CC3)CCC2)cc1S(C)(=O)=O,train
CCOCc1ccc(CC(=O)N2CC3CC(C)OC3C2)cc1,train
COC(=O)C(C)NC(=O)c1cc2c(cn1)[nH]c1ccccc12,train
Cc1cccc(C)c1NC(=O)N1CCOCC1CC(C)C,train
CC(C)C(NC(=O)c1ccc(F)cc1)C(=O)N1CCCCCC1,train
CCOc1ccccc1NS(=O)(=O)c1ccccc1O,train
FC(F)(F)c1cccc(Cl)c1NCc1cncnc1,train
Cc1ccccc1-c1cc(N(C)C(=O)c2n[nH]c(=O)[nH]2)n[nH]1,train
CC(C)COc1cccc(NC(=O)c2cscn2)c1,train
COc1cccc(C(=O)NCc2nnc3n2CCCCC3)c1OC,train
Cc1noc(C)c1CC(=O)Nc1cc(C(F)(F)F)ccc1N(C)C,train
O=C(c1cnco1)N1CCN(c2ncnc3[nH]cnc23)CC(O)C1,train
Cc1noc(C)c1C(C)C(=O)N1CCC(Oc2cccc(Cl)c2)C1,train
Cc1ccccc1OCC(O)CSc1nnc(C2CC2)n1C,train
O=c1[nH]c(CN2CCN(c3cccc(F)n3)CC2)nc2ccccc12,train
COc1cc(C)c(S(=O)(=O)c2ccc(N)cc2)cc1C,train
COC(=O)c1cc(-c2cccs2)nn1CCO,train
CNC(=O)NCC(=O)NCc1cccc(Cn2cccn2)c1,train
CC(C)CCOC1CCCCC1NC(=O)C1CC(=O)N(C)C1,train
COc1ccc(NC(=O)c2ccc(-n3ccnn3)cc2)cc1OC,train
CC(C)COCCCNC(=O)c1ccc(Br)cn1,train
C=CCCCN(C)C(=O)c1cccc2c1OCCO2,train
OCc1ccc2cc(Oc3ccccc3)ccc2n1,train
CN(C)C(=O)c1ccc(Cl)c(NC(=O)NC2CCCCCC2)c1,train
COCCn1nnnc1CN1CCN(c2cc(C)ccc2C)CC1,train
Cn1cc(C(=O)NCc2cc(C#N)ccc2F)c(C(C)(C)C)n1,train
CCOc1ccccc1C(=O)Nc1cccc(C(N)=O)c1,train
CCCc1cc(C(=O)N(CCC#N)Cc2cccnc2)sc1C,train
CCOc1ccccc1NC(=O)C(C)Oc1ccccc1N,train
CCc1onc(C)c1NC(=O)N1CCCC(Cc2noc(C)n2)C1,train
CN(Cc1ccc(OC(F)F)cc1)C(=O)c1cc(F)cc(F)c1,train
COc1cccc2sc(NC(=O)CCc3nc(C)no3)nc12,train
CC(C)CN1C(=O)C(C(C)C)Oc2cc(CO)ccc21,train
CN(Cc1ccccc1Br)S(N)(=O)=O,train
CN(C)C(=O)CCNC(=O)N1CCCC1c1ccc(F)cc1,train
COCCN1CC(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)CC1=O,train
CN(C(=O)COc1ccc(Cl)cc1CO)C1CC1,train
CS(=O)(=O)c1ccc(Cl)c(C(=O)Nc2cccc3cn[nH]c23)c1,train
O=C(OC1CCCC1)c1ccc(C(F)(F)F)nc1,train
CCc1noc(CC)c1CC(=O)N1CCN(CCO)CC1,train
COc1ccc(-c2cnc(N3CCOCC3)nc2)cc1,train
O=C(Oc1cccc(Br)c1)c1cccnc1,train
O=C(NCc1cccnc1)C1CCN(C(=O)c2cccs2)CC1,train
Cc1cc(C)c2c3ccccc3n(CCNC(=O)c3ccncc3)c2n1,train
O=C(Cc1ccc(F)cc1)NCC(=O)Nc1nccs1,train
Cc1ccc(O)c(C(=O)NC(C)c2nncn2C)c1,train
CCOC1CCCN(C(=O)Nc2cccc(F)c2F)C1,train
Cc1cccnc1NC(=O)CCCNC(=O)c1ccc(F)cc1,train
CC(C)NS(=O)(=O)N1CCN(c2cccc(Cl)c2)CC1,train
Cn1cc(C(=O)COc2cc(Cl)c(Cl)cc2Cl)cn1,train
CSc1nccn1-c1cccc(C(=O)N2CCOCC2C2CC2)c1,train
CC(C)NC(=O)c1ccc(CNC(=O)c2ccc3ncnn3c2)cc1,train
c1ccc(-c2noc(-c3[nH]nc4c3CCC4)n2)nc1,train
CS(=O)(=O)N1CCN(C(=O)COc2ccc3ccccc3c2)CC1,train
COC(=O)N(C)c1ccc(NC(=O)NC(C)c2ccccc2)cc1,train
Fc1cccc2c1CCNC2COc1ccccc1,train
Cc1ccc(OCC(=O)Oc2ccc(C#N)cc2)cc1,train
Cc1cc(C(=O)NCc2ccc(C)c(F)c2)c2c(=O)[nH]n(C)c2n1,train
CCC(C)(C)NC(=O)CN(C)C1=NS(=O)(=O)c2ccccc21,train
O=C1N(Cc2ccc(F)cc2)c2ccccc2C1(O)Cc1ccncc1,train
CCN(Cc1ccccc1)Cc1c(O)c(=O)cc(C)n1CC,train
O=C(NCCOc1cc(N2CCCC2)ncn1)c1ccc(F)cc1F,train
CC(C)COc1ccccc1-c1ccc(CC#N)c(=O)[nH]1,train
Cc1noc(C)c1CC(=O)N1CCCC(c2noc(C(C)C)n2)C1,train
CC1NC(=O)C2CC(NC(=O)Nc3cccc(Cl)c3)CN2C1=O,train
COc1ccc(Br)cc1C(=O)CNC(=O)C(C)C,train
O=C1CN=C(c2ccccc2)c2cccc3c2N1CC3,train
Cc1ccccc1-c1noc(=O)n1Cc1cc(=O)n(C)c(=O)n1C,train
Cc1nc(N)nc(C)c1CC(=O)N1CC2CC=CCC2C1,train
O=C(NCC1CC1)C1CCC2(CCN(C(=O)c3cnccn3)CC2)O1,train
COCC(=O)N1CCCC2(COCCN(c3ncccn3)C2)C1,train
Cc1n[nH]c(C)c1CCOC(=O)c1ccccc1F,train
CCCCN(C)C(=O)c1cc2ccccc2c(N)n1,train
CC1CCC(N(C)C(=O)c2c(O)cc(F)cc2F)CC1,train
Cc1ccc(-c2nn(-c3ccccc3)cc2CO)c(C)c1,train
CCOC(=O)c1cc(NC(=O)N(CC)CC)c(C)nc1C,train
Cc1ccc(NC(=O)N2CCN(C(=O)c3cn[nH]c3C)CC2)cc1,train
O=C(Cn1cccnc1=O)N1CCC(Oc2ccccc2Cl)CC1,train
CC1CN(S(=O)(=O)c2cccc(S(C)(=O)=O)c2)CC(C)O1,train
Oc1ccc(Cn2ccnc2Cc2nccs2)cc1,train
CC1=CCC2CN(C(=O)CCn3ccccc3=O)CC2C1,train
N#Cc1ccsc1C(=O)NCc1nc(-c2cccs2)no1,train
O=C(c1cc2c(cc1-c1ccc3c(c1)OCCO3)OCCO2)C1CC1,train
CC(=O)NC1CCN(c2ccc(C#N)c(Cl)c2)CC1,train
CC(=O)c1c(C)[nH]c(C(=O)COC(=O)c2c(C)noc2C)c1C,train
Cc1ccc(C(CNCc2ccccn2)N2CCOCC2)s1,train
CC(C)n1c(=O)oc2cc(-c3noc(-c4ccc(C#N)cc4)n3)ccc21,train
NS(=O)(=O)c1ccsc1CN1CCCC1=O,train
CC(C)c1cc(C(=O)Nc2cc(Cl)ccc2O)no1,train
Cc1ccc(C(=O)NCCc2sc(C)nc2C)cc1,train
O=C(CCOc1ccccc1)Nc1nnc(C2CC2)s1,train
COc1cccc(N2CC(NC(=O)C3CCCC3)CC2=O)c1,train
CC(CNC(=O)Nc1nncs1)N1CCc2ccccc21,train
CCc1c(C(=O)N2CCN(C(=O)N(C)C)CC2)[nH]c(C)c1C(C)=O,train
COC(=O)C(C)CNC(=O)Nc1ccc(F)cc1OC(F)F,train
CCOc1ncccc1C(=O)NCc1c(CC)noc1CC,train
Cn1cccc(NC(=O)c2nc(S(C)(=O)=O)n3ccccc23)c1=O,train
COc1ccc(C(=O)NCc2ccc3c4c(cccc24)C(=O)N3)cc1,train
Cc1cc(N)nc(SC(C)C(=O)N2CCCc3ccccc32)n1,train
COc1ccc(CCNc2ncnc3sccc23)cc1,train
O=C(c1cccc2c1CCN2C(=O)c1ccccc1)N1CCOCC1,train
CCc1[nH]c(C(=O)Nc2ccc(F)c(F)c2)c(C)c1C(=O)OC,train
CC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,train
CNC(=O)c1ccc(CN(C)C(=O)Nc2ccc(F)cc2F)cc1,train
Cc1cc(C)nc(NC(=O)c2cc3c([nH]c2=O)CC(C)CC3=O)n1,train
O=C(Nc1ccc2c(c1)COC2)NC(CCCO)c1ccccc1,train
CCCCNC(=O)C1CN(C(=O)c2cc(C)on2)C1,train
Cc1cc(C)n2nc(C)c(C(=O)Oc3ccccc3F)c2n1,train
Cc1cc(-c2cc3nc(C)c(C)c(N4CCCC(O)C4)n3n2)no1,train
CN(Cc1ccc2ccccc2n1)C(=O)CC1CCc2ccccc21,train
CCCCNC(=O)c1sc2ncn(C)c(=O)c2c1C,train
Cc1cccc(CNC(=O)NCc2ccncc2)c1,train
Cc1[nH]nc(NS(=O)(=O)CCc2ccccc2)c1CC(C)C,train
Cc1cccc(C(C)C)c1NC(=O)Cc1ccccc1F,train
CCOC(=O)C1CCN(C(=O)c2ccc(N(CC)CC)cc2O)CC1,train
COC(=O)Cn1cnc2c(nnn2Cc2ccc(F)cc2)c1=O,train
CCOC(=O)CC1Nc2cc(Cl)c(Cl)cc2NC1=O,train
Cc1oncc1C1NCCc2c(F)cc(F)cc21,train
CC1CCC(N(C)C(=O)COc2ccc3c(c2)OCO3)CC1,train
CC(Oc1cccc(Br)c1)C(=O)Nc1ccccc1N,train
Cc1ccn2cc(C(=O)Nc3nnc(C4CCCCC4)s3)nc2c1,train
c1nnc(N2CCN3CC(OCC4CC4)CC3C2)s1,train
Cc1nc(NCc2cccnc2)ccc1Br,train
Cc1nnc(NC(=O)C2CCN(C(=O)c3ccccc3)CC2)s1,train
NC(=O)C1(CNC(=O)CCc2ccccc2)CCOCC1,train
O=C(Nc1cn[nH]c1)N1CCCC1c1cccc(Cl)c1,train
CC1CCCCN1C(=O)CNc1cc(S(C)(=O)=O)ccc1F,train
Cc1ccc(C(=O)NCCNC(=O)c2ccc(O)cc2)c(C)c1,train
O=C(NCc1ncc(-c2ccccc2)o1)c1ccsc1,train
CC(C)(C)NC(=O)CNC(=O)NC1CCCc2ccccc21,train
CC(=O)NC(C(=O)Nc1nc(-c2ccccn2)cs1)C(C)C,train
COc1ccc(CCNC(=O)Cn2cc(OC)c(=O)cc2C)cc1,train
Cc1cc(C)n(CCCNC(=O)c2nonc2C)n1,train
COc1ccc(NC(=O)C2CC3CCC2O3)cc1C,train
CN(C)C(=O)CN(C)C(=O)c1cc(-c2cccnc2)nc2ccccc12,train
CC(=O)Nc1ccc(NC(=O)CCc2nc3ccccc3s2)cc1,train
CC1CCN(S(=O)(=O)N2CCC(CC(N)=O)CC2)CC1,train
CCOc1ccc(CNCCN2CCOCC2)cc1Cl,train
Cc1ccc(S(=O)(=O)Nc2cn[nH]c2)c(Br)c1,train
CC(=O)Nc1ccc(C(=O)Nc2cc(C)on2)cc1,train
